SKU,NAME,CASE QTY,PRICE EACH,PRICE BREAK 1,PRICE BREAK 2,PRICE BREAK 3,PRICE BREAK 4,PRICE BREAK 5,CATALOG,PAGES,PREVIOUS PRICE,PREVIOUS PRICE BREAK 1,PREVIOUS PRICE BREAK 2,PREVIOUS PRICE BREAK 3,PREVIOUS PRICE BREAK 4,PREVIOUS PRICE BREAK 5,LAST PRICE CHANGE DATE,Verification_Status,Product_Category,Related_SKU_Prefix
LGR641,Polar Camel 64 oz. Stainless Steel Vacuum Insulated Growler with Swing-Top Lid,4,21.5,19.4,18.6,17.75,0,0,CATALOG24,78         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LGR
LGR642,Polar Camel 64 oz. Black Vacuum Insulated Growler with Swing-Top Lid,4,22.5,20.45,19.6,18.8,0,0,CATALOG24,78         ,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,No Price Change,Confirmed,Main Product,LGR
