SKU,NAME,CASE QTY,PRICE EACH,PRICE BREAK 1,PRICE BREAK 2,PRICE BREAK 3,PRICE BREAK 4,PRICE BREAK 5,CATALOG,PAGES,PREVIOUS PRICE,PREVIOUS PRICE BREAK 1,PREVIOUS PRICE BREAK 2,PREVIOUS PRICE BREAK 3,PREVIOUS PRICE BREAK 4,PREVIOUS PRICE BREAK 5,LAST PRICE CHANGE DATE,Verification_Status,Product_Category,Related_SKU_Prefix
LTM5401,Polar Camel 20 oz. Black/White Tumbler with Silicone Grip and Clear Lid,24,12.4,10.7,10.35,9.95,0,0,CATALOG24,73         ,11.8,10.2,9.85,9.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM5402,Polar Camel 20 oz. Red/White Tumbler with Silicone Grip and Clear Lid,24,12.4,10.7,10.35,9.95,0,0,CATALOG24,73         ,11.8,10.2,9.85,9.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM5403,Polar Camel 20 oz. Blue/White Tumbler with Silicone Grip and Clear Lid,24,12.4,10.7,10.35,9.95,0,0,CATALOG24,73         ,11.8,10.2,9.85,9.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM5404,Polar Camel 20 oz. Navy Blue/White Tumbler with Silicone Grip and Clear Lid,24,12.4,10.7,10.35,9.95,0,0,CATALOG24,73         ,11.8,10.2,9.85,9.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM5501,20 oz. Polar Camel White/Black Tumbler with Silicone Grip and Clear Lid,24,12.4,10.7,10.35,9.95,0,0,CATALOG24,74         ,11.8,10.2,9.85,9.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM5502,20 oz. Polar Camel Pink/Black Tumbler with Silicone Grip and Clear Lid,24,12.4,10.7,10.35,9.95,0,0,CATALOG24,74         ,11.8,10.2,9.85,9.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM5503,20 oz. Polar Camel Teal/Black Polar with Silicone Grip and Clear Lid,24,12.4,10.7,10.35,9.95,0,0,CATALOG24,74         ,11.8,10.2,9.85,9.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7001,Polar Camel 22 oz. Stainless Steel Skinny Tumbler with Slider Lid,24,10.7,9.1,8.7,8.3,0,0,CATALOG24,33         ,10.2,8.65,8.3,7.9,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7002,Polar Camel 22 oz. Black Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,33         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7003,Polar Camel 22 oz. Red Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,33         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7004,Polar Camel 22 oz. Royal Blue Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,33         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7005,Polar Camel 22 oz. Pink Skinny Tumbler with Slider Lid,24,11.4,9.7,9.35,8.95,0,0,CATALOG24,33         ,10.85,9.25,8.9,8.5,0,0,07/21/2025,Confirmed,Main Product,LTM
